timeframe,dataset_id,bar_id,session_date,start_timestamp,end_timestamp,completion,actual_duration_minutes,open,high,low,close,volume,source_bar_count
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,972bc75fa26de14e874fd26df2d891267fee221458d6416f619f14c8a7d731ac,2024-06-25,2024-06-25T14:25:00+00:00,2024-06-25T14:30:00+00:00,completed,5,500.89,500.94,500.86,500.91,1089,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,bd0c8881d91d19b2ec77793baa48bdd841b7d2dce8cda2b8868497e5f5c59c37,2024-06-25,2024-06-25T14:30:00+00:00,2024-06-25T14:35:00+00:00,completed,5,500.9,500.95,500.87,500.92,1090,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,73baf3b392acd1da98bd1dbde44a4fa8941f5b76a139dec3771a682d446b1a8f,2024-06-25,2024-06-25T14:35:00+00:00,2024-06-25T14:40:00+00:00,completed,5,500.91,500.96,500.88,500.93,1091,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,bc4123867d1cfa43ccd0e3ac387f8def7b71cec6c14aa9b8baa139cc5673cc36,2024-06-25,2024-06-25T14:40:00+00:00,2024-06-25T14:45:00+00:00,completed,5,500.92,500.97,500.89,500.94,1092,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,f7f8175b281a6697886acee11d88a6cb8c358b059f76d6dfe2e89c3d256f4fc2,2024-06-25,2024-06-25T14:45:00+00:00,2024-06-25T14:50:00+00:00,completed,5,500.93,500.98,500.9,500.95,1093,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,ee7c562435815ae2e589becf629ace21171078db400f3ec9ecef76d08afb3ad9,2024-06-25,2024-06-25T14:50:00+00:00,2024-06-25T14:55:00+00:00,completed,5,500.94,500.99,500.91,500.96,1094,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,2045d035984f2afa16eeb48158a76c5e496846de8b5d8d0fb93b5eecce5f82fd,2024-06-25,2024-06-25T14:55:00+00:00,2024-06-25T15:00:00+00:00,completed,5,500.95,501,500.92,500.97,1095,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,962cc79c6b71d69edabe22e984cafb4cc154386ae6dcb0702a7eba67eae3f3e9,2024-06-25,2024-06-25T15:00:00+00:00,2024-06-25T15:05:00+00:00,completed,5,500.96,501.01,500.93,500.98,1096,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,188d939a2507a85a3d7faecebb667309dd333a1927d71be46f2f696813796753,2024-06-25,2024-06-25T15:05:00+00:00,2024-06-25T15:10:00+00:00,completed,5,500.97,501.02,500.94,500.99,1097,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,bae90bdcb2bd81e3afb30bbff6cdb636eea793436b3355b9983c75e23569f61e,2024-06-25,2024-06-25T15:10:00+00:00,2024-06-25T15:15:00+00:00,completed,5,500.98,501.03,500.95,501,1098,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,82338a7e24e6e3daf2f49303234ec03362443f3a9be9f29e68181b638a0ea7c1,2024-06-25,2024-06-25T15:15:00+00:00,2024-06-25T15:20:00+00:00,completed,5,500.99,501.04,500.96,501.01,1099,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,823696f31a6e70afe15d98c2865894492aefb255f38b43149b1edc35b18627fc,2024-06-25,2024-06-25T15:20:00+00:00,2024-06-25T15:25:00+00:00,completed,5,501,501.05,500.97,501.02,1100,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,318d38825bd640a924c790bd187afb5cdb7a4c24cccc68ca00e81f823d624699,2024-06-25,2024-06-25T15:25:00+00:00,2024-06-25T15:30:00+00:00,completed,5,501.01,501.06,500.98,501.03,1101,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,661a3601463d6039bde00528d3f1c1515027c58cb81a98570273e402b7507e59,2024-06-25,2024-06-25T15:30:00+00:00,2024-06-25T15:35:00+00:00,completed,5,501.02,501.07,500.99,501.04,1102,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,d27d5c12420a5e891d5f5051b788025a087c4c4ba712256f47b6179c7daba238,2024-06-25,2024-06-25T15:35:00+00:00,2024-06-25T15:40:00+00:00,completed,5,501.03,501.08,501,501.05,1103,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,189e47cf20cfa6c64e7675a1ef1625543eae3b275435f90c0ae2fc73a8715be5,2024-06-25,2024-06-25T15:40:00+00:00,2024-06-25T15:45:00+00:00,completed,5,501.04,501.09,501.01,501.06,1104,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,470b60206c69ac7147dbb1c6c2ccdd7b3c3f716c909445d23b089c95f7056ad1,2024-06-25,2024-06-25T15:45:00+00:00,2024-06-25T15:50:00+00:00,completed,5,501.05,501.1,501.02,501.07,1105,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,50ed6f7b8eb9bac59992be175889c80948b247ba72c891e571991a9ddc924548,2024-06-25,2024-06-25T15:50:00+00:00,2024-06-25T15:55:00+00:00,completed,5,501.06,501.11,501.03,501.08,1106,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,1fc0fb5ca9f73726f25961e189e04a0097fcdf9a2209dde7c1d81ddad5477709,2024-06-25,2024-06-25T15:55:00+00:00,2024-06-25T16:00:00+00:00,completed,5,501.07,501.12,501.04,501.09,1107,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,67e38b5fadbf76280d9c7794398a34ac58c852816e8f3fafa9a4a17c21088768,2024-06-25,2024-06-25T16:00:00+00:00,2024-06-25T16:05:00+00:00,completed,5,501.08,501.13,501.05,501.1,1108,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,385723606ec3dccc4499337d78efb9e82c346e82ec6e303081fe3ec127ecff28,2024-06-25,2024-06-25T16:05:00+00:00,2024-06-25T16:10:00+00:00,completed,5,501.09,501.14,501.06,501.11,1109,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,e4104590552bbac885be73b1f2468a7c9a60ea11ccdbef9b1d517b03a8d6a80f,2024-06-25,2024-06-25T16:10:00+00:00,2024-06-25T16:15:00+00:00,completed,5,501.1,501.15,501.07,501.12,1110,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,0b812ec41d3f41c039e64a854d43917f92119401d1f7312d196f1773ac9d9431,2024-06-25,2024-06-25T16:15:00+00:00,2024-06-25T16:20:00+00:00,completed,5,501.11,501.16,501.08,501.13,1111,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,dde2e3f01dc7391ce706f2db969db5c7339ce41cbbb9c4f88b686be6da36fde5,2024-06-25,2024-06-25T16:20:00+00:00,2024-06-25T16:25:00+00:00,completed,5,501.12,501.17,501.09,501.14,1112,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,1d9df78786ccc70728c05808f90cf54cdaab26326bf9cf299d255907ef3e8d83,2024-06-25,2024-06-25T16:25:00+00:00,2024-06-25T16:30:00+00:00,completed,5,501.13,501.18,501.1,501.15,1113,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,b563a363b7d62abe67007e0749078be5050a1d2c97e15c63ee52e652adce12e7,2024-06-25,2024-06-25T16:30:00+00:00,2024-06-25T16:35:00+00:00,completed,5,501.14,501.19,501.11,501.16,1114,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,856fbb97b138f939feb006bde2a3c202cf96ab00a50a8719fdb8bad93b668ce9,2024-06-25,2024-06-25T16:35:00+00:00,2024-06-25T16:40:00+00:00,completed,5,501.15,501.2,501.12,501.17,1115,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,3b3e7e2fe28c7e1507675b89d901cdb15e6ab0133a862ef0aee701dd441fd41b,2024-06-25,2024-06-25T16:40:00+00:00,2024-06-25T16:45:00+00:00,completed,5,501.16,501.21,501.13,501.18,1116,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,041e946327aed51e04fd17291a567b3b3bd36969dac092669230dc374b1eaf80,2024-06-25,2024-06-25T16:45:00+00:00,2024-06-25T16:50:00+00:00,completed,5,501.17,501.22,501.14,501.19,1117,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,2fa9d27c8aba59c27c26f6b208e178cda9b1139791fdc6c3d91d8e9bef697589,2024-06-25,2024-06-25T16:50:00+00:00,2024-06-25T16:55:00+00:00,completed,5,501.18,501.23,501.15,501.2,1118,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,e153b8122d0c1fb4786498012ae9e199c01c71a17b154128fc53923c24fe8466,2024-06-25,2024-06-25T16:55:00+00:00,2024-06-25T17:00:00+00:00,completed,5,501.19,501.24,501.16,501.21,1119,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,0c7615cc613c7fe3dce8ce98bbfc6e2acdc91134f982f0fa712f8bcca951820e,2024-06-25,2024-06-25T17:00:00+00:00,2024-06-25T17:05:00+00:00,completed,5,501.2,501.25,501.17,501.22,1120,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,fe98005305780a5458a3ef87dbdfb0bd2cc67e405db48057517a031f266df411,2024-06-25,2024-06-25T17:05:00+00:00,2024-06-25T17:10:00+00:00,completed,5,501.21,501.26,501.18,501.23,1121,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,abdd624702410e18396ecba5fbb8013b2f846a7fba87c83804ca42e6c9b37ba6,2024-06-25,2024-06-25T17:10:00+00:00,2024-06-25T17:15:00+00:00,completed,5,501.22,501.27,501.19,501.24,1122,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,3d340bbb01d5144f9dc89142aeb85ba76ccb3db7508d0ce25f8a348865211b90,2024-06-25,2024-06-25T17:15:00+00:00,2024-06-25T17:20:00+00:00,completed,5,501.23,501.28,501.2,501.25,1123,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,3d03968cbc1a32c645a95cb0bb51f2c0ce9d842ec7243fff69d3916ce37cecb4,2024-06-25,2024-06-25T17:20:00+00:00,2024-06-25T17:25:00+00:00,completed,5,501.24,501.29,501.21,501.26,1124,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,edd064796cb159446e42bbdb0e07b9eaefdeb7cdd022e7697ff230cd63ff800b,2024-06-25,2024-06-25T17:25:00+00:00,2024-06-25T17:30:00+00:00,completed,5,501.25,501.3,501.22,501.27,1125,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,6f08497c93445197707098041708179c127a30fdfc3f29344bce7daf00c3e1a9,2024-06-25,2024-06-25T17:30:00+00:00,2024-06-25T17:35:00+00:00,completed,5,501.26,501.31,501.23,501.28,1126,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,a7ec4768491bd13880aa020d45a5207f7dad1225c7b24bdf3e69af19ac1f8a8c,2024-06-25,2024-06-25T17:35:00+00:00,2024-06-25T17:40:00+00:00,completed,5,501.27,501.32,501.24,501.29,1127,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,e06af1e83337108f1e1eb6db044dc3ce07b03c991275b1698e282f6813336ab1,2024-06-25,2024-06-25T17:40:00+00:00,2024-06-25T17:45:00+00:00,completed,5,501.28,501.33,501.25,501.3,1128,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,9c13b93ced6b05de7ea4153a676966ddcc69b84f2c5f9193fc2e142cdff1d81b,2024-06-25,2024-06-25T17:45:00+00:00,2024-06-25T17:50:00+00:00,completed,5,501.29,501.34,501.26,501.31,1129,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,a374b7f801c1639cb3477a10e0c7bb5e48b586c05a95a73b8d040dece0a04319,2024-06-25,2024-06-25T17:50:00+00:00,2024-06-25T17:55:00+00:00,completed,5,501.3,501.35,501.27,501.32,1130,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,70ff281abe4e4100b83d55a97ec62500e6325f98f86fee7b7631385c083b6bf4,2024-06-25,2024-06-25T17:55:00+00:00,2024-06-25T18:00:00+00:00,completed,5,501.31,501.36,501.28,501.33,1131,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,bf91fec5fb79caa7c7c679901b84688b3ee5c01903fefe04c471f53d52fd4693,2024-06-25,2024-06-25T18:00:00+00:00,2024-06-25T18:05:00+00:00,completed,5,501.32,501.37,501.29,501.34,1132,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,cf409b670fd3073c66bb03704ecb9cc82aad965bc36cb734244ea68f0b14c0f1,2024-06-25,2024-06-25T18:05:00+00:00,2024-06-25T18:10:00+00:00,completed,5,501.33,501.38,501.3,501.35,1133,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,6e97086e4b6df0f5b7b9585929b4f3a6b0ef180b7af3b59212cd3b8686380081,2024-06-25,2024-06-25T18:10:00+00:00,2024-06-25T18:15:00+00:00,completed,5,501.34,501.39,501.31,501.36,1134,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,28667ddb92db8ad7de0d77956aca69ad971ddf1617a03eac9288c7bcc02649b3,2024-06-25,2024-06-25T18:15:00+00:00,2024-06-25T18:20:00+00:00,completed,5,501.35,501.4,501.32,501.37,1135,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,eaa4a923f71419f2c1bd61c16224c21a42492ce77c00c7d56c45f426af816554,2024-06-25,2024-06-25T18:20:00+00:00,2024-06-25T18:25:00+00:00,completed,5,501.36,501.41,501.33,501.38,1136,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,49c77a684b5e4f275ffe6392ca2dd478cac6d21d92cab65ba970e562134059f7,2024-06-25,2024-06-25T18:25:00+00:00,2024-06-25T18:30:00+00:00,completed,5,501.37,501.42,501.34,501.39,1137,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,45e877edf991f25ac791fb6b2ac029070f03582793cfd8f39fb1158a4e3f59bb,2024-06-25,2024-06-25T18:30:00+00:00,2024-06-25T18:35:00+00:00,completed,5,501.38,501.43,501.35,501.4,1138,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,0449e303f8fc2540cafbee630d482e56704f41f1d7e602c58c14bfb8d89dd9a4,2024-06-25,2024-06-25T18:35:00+00:00,2024-06-25T18:40:00+00:00,completed,5,501.39,501.44,501.36,501.41,1139,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,ea1b64f18863a962d50956ef2df47ed967ddb80e8806d9cf69b172d4ccfbf09e,2024-06-25,2024-06-25T18:40:00+00:00,2024-06-25T18:45:00+00:00,completed,5,501.4,501.45,501.37,501.42,1140,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,0a7db241ade045e308836b7150c412d0d670aa97513cf8a1381bbe91554dc21b,2024-06-25,2024-06-25T18:45:00+00:00,2024-06-25T18:50:00+00:00,completed,5,501.41,501.46,501.38,501.43,1141,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,dff097af2c7bac778a97786f9663661ec40a31d2169790d8124f9eadc3b0c692,2024-06-25,2024-06-25T18:50:00+00:00,2024-06-25T18:55:00+00:00,completed,5,501.42,501.47,501.39,501.44,1142,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,7ac14e6ffc6eddb1bf5bcf913a590dc2b75eaec106ac68943d353f515fef1e6b,2024-06-25,2024-06-25T18:55:00+00:00,2024-06-25T19:00:00+00:00,completed,5,501.43,501.48,501.4,501.45,1143,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,04eb3b0e45478ef497784eafa52765f333b6bb6ee6bd72488ac875340aa5ba1b,2024-06-25,2024-06-25T19:00:00+00:00,2024-06-25T19:05:00+00:00,completed,5,501.44,501.49,501.41,501.46,1144,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,95fc758b15fb9350d737b29b8bc196fbc1d7f91a56949820419e656b80838aab,2024-06-25,2024-06-25T19:05:00+00:00,2024-06-25T19:10:00+00:00,completed,5,501.45,501.5,501.42,501.47,1145,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,a2e18c447be523ac8e01ad47057654ded6f00b0afa9caa1c095c8a7c365346cf,2024-06-25,2024-06-25T19:10:00+00:00,2024-06-25T19:15:00+00:00,completed,5,501.46,501.51,501.43,501.48,1146,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,f37e91dff75062b78b4cc5252729275fa351955878ca44186fc0357baac62137,2024-06-25,2024-06-25T19:15:00+00:00,2024-06-25T19:20:00+00:00,completed,5,501.47,501.52,501.44,501.49,1147,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,605bb76a8367627949219434a288df031845d59af91341866ca3894442cfc9ea,2024-06-25,2024-06-25T19:20:00+00:00,2024-06-25T19:25:00+00:00,completed,5,501.48,501.53,501.45,501.5,1148,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,cc1149f6d518fed1d78002cc7c0d32b471e3268e1e73f6116f516c622e8efc4d,2024-06-25,2024-06-25T19:25:00+00:00,2024-06-25T19:30:00+00:00,completed,5,501.49,501.54,501.46,501.51,1149,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,ec24d35215c3d068feca0f0b32fa54f09efe6b30af2b8a0570727101fe07ad42,2024-06-25,2024-06-25T19:30:00+00:00,2024-06-25T19:35:00+00:00,completed,5,501.5,501.55,501.47,501.52,1150,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,b318898d561c915c775c194e7aa61e33811535b735ce01be5763b0ea462a211e,2024-06-25,2024-06-25T19:35:00+00:00,2024-06-25T19:40:00+00:00,completed,5,501.51,501.56,501.48,501.53,1151,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,55cc72ccd4e2898190f2d2116cea81982a4ea6d4ce92bbbe1d9d6c7b44bc08b7,2024-06-25,2024-06-25T19:40:00+00:00,2024-06-25T19:45:00+00:00,completed,5,501.52,501.57,501.49,501.54,1152,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,1aecd71b0d1e5335281caa399c2df90b4c46da295d9c08c82fab326a5a90ad8e,2024-06-25,2024-06-25T19:45:00+00:00,2024-06-25T19:50:00+00:00,completed,5,501.53,501.58,501.5,501.55,1153,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,4b53e175a14ea20da386cdf151722bad93064bbb8d717a9f3967c1fc5219a03b,2024-06-25,2024-06-25T19:50:00+00:00,2024-06-25T19:55:00+00:00,completed,5,501.54,501.59,501.51,501.56,1154,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,966eca00293bcc04a64ba15cbb1ee53bb78f3e8d90d95642b6e834730751392d,2024-06-25,2024-06-25T19:55:00+00:00,2024-06-25T20:00:00+00:00,completed,5,501.55,501.6,501.52,501.57,1155,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,b0ee86d0d5d5291e26780069ffb41f8956f68469b5e527d05935628ca413096a,2024-06-26,2024-06-26T13:30:00+00:00,2024-06-26T13:35:00+00:00,completed,5,501.56,501.61,501.53,501.58,1156,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,b6bad055c9f1a51c483ff319cc2eba133317081f16060484d1567eb03d38089d,2024-06-26,2024-06-26T13:35:00+00:00,2024-06-26T13:40:00+00:00,completed,5,501.57,501.62,501.54,501.59,1157,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,a85420db78c30ee05bc9b2120d547510704a03a84c7e32b1c4ba3d6732e973c1,2024-06-26,2024-06-26T13:40:00+00:00,2024-06-26T13:45:00+00:00,completed,5,501.58,501.63,501.55,501.6,1158,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,2623f1e04296baa2fdf2ba95c3cd3d60fd41ad81558c9f1be5ae6fd09fd816d9,2024-06-26,2024-06-26T13:45:00+00:00,2024-06-26T13:50:00+00:00,completed,5,501.59,501.64,501.56,501.61,1159,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,572164f4ecf370495d810626d2b276b1a93b5f17317d99d519dd3b19ce459661,2024-06-26,2024-06-26T13:50:00+00:00,2024-06-26T13:55:00+00:00,completed,5,501.6,501.65,501.57,501.62,1160,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,fe08cd57f8bebafdfbdcd6558521cfaf26441387804802348faecb1f41986718,2024-06-26,2024-06-26T13:55:00+00:00,2024-06-26T14:00:00+00:00,completed,5,501.61,501.66,501.58,501.63,1161,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,95c704fbebb87d561dc28dfd7cae032031f93b692d526d4c9c2874c0d0c02cbd,2024-06-26,2024-06-26T14:00:00+00:00,2024-06-26T14:05:00+00:00,completed,5,501.62,501.67,501.59,501.64,1162,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,22a5d82e2c07f69857f10bcc6d6239a78aa79ae2d3805829da9125be5c83ff47,2024-06-26,2024-06-26T14:05:00+00:00,2024-06-26T14:10:00+00:00,completed,5,501.63,501.68,501.6,501.65,1163,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,3c5c04d56e18edd8f27fe576588d614d3c0ab0d79b3dbf61a006ed5f65e5dfa8,2024-06-26,2024-06-26T14:10:00+00:00,2024-06-26T14:15:00+00:00,completed,5,501.64,501.69,501.61,501.66,1164,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,18e031509df4bc77f5fe71db86da706365416fe92a97fb0c5c6dab3a38c136c1,2024-06-26,2024-06-26T14:15:00+00:00,2024-06-26T14:20:00+00:00,completed,5,501.65,501.7,501.62,501.67,1165,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,dc6cb94218ed8a0a0ea55b010c7094c0a362b929f77a9e9c45bfbf1031ed97f8,2024-06-26,2024-06-26T14:20:00+00:00,2024-06-26T14:25:00+00:00,completed,5,501.66,501.71,501.63,501.68,1166,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,ea11f591d515a35bcbd3c010b01934b2da1d4885340a57a8b62ce7adf5d2a401,2024-06-26,2024-06-26T14:25:00+00:00,2024-06-26T14:30:00+00:00,completed,5,501.67,501.72,501.64,501.69,1167,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,a1db7dd7e18ec64ffcd4c1ac3209d47b1bfafaa63442595ca52e3686b6a0cc2c,2024-06-26,2024-06-26T14:30:00+00:00,2024-06-26T14:35:00+00:00,completed,5,501.68,501.73,501.65,501.7,1168,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,8241c5b9ea5bee235f4af1ccd88e2453ad90f58373684caf6d5e6bef79aae0b9,2024-06-26,2024-06-26T14:35:00+00:00,2024-06-26T14:40:00+00:00,completed,5,501.69,501.74,501.66,501.71,1169,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,a626715128bef1ddf4a1bc058329bf2cb69409c12042e9cec3b38b804ca1c6f8,2024-06-26,2024-06-26T14:40:00+00:00,2024-06-26T14:45:00+00:00,completed,5,501.7,501.75,501.67,501.72,1170,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,d3ce7b15f47c3877a4cc6bdb25c559b213fffa65be09c1b9dd39dd9195cfac25,2024-06-26,2024-06-26T14:45:00+00:00,2024-06-26T14:50:00+00:00,completed,5,501.71,501.76,501.68,501.73,1171,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,32bfb08da49b624fc4d5b31dc383cd77178de59aec278b4595bfaa77de89756b,2024-06-26,2024-06-26T14:50:00+00:00,2024-06-26T14:55:00+00:00,completed,5,501.72,501.77,501.69,501.74,1172,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,7d17e1d5ddb35bb51309dfc7ed0bfcf807a3dc234c7bc2e3ede306f738ec5850,2024-06-26,2024-06-26T14:55:00+00:00,2024-06-26T15:00:00+00:00,completed,5,501.73,501.78,501.7,501.75,1173,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,36b9a20b37355d00b376091b94d0bb99671e41e3b6c22d43c7551e4fcf24a3f1,2024-06-26,2024-06-26T15:00:00+00:00,2024-06-26T15:05:00+00:00,completed,5,501.74,501.79,501.71,501.76,1174,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,8a10abb52cf688a6b4271ccd0bdf2b41a0fc7f6a398624abd3fc49c54dcf8ed6,2024-06-26,2024-06-26T15:05:00+00:00,2024-06-26T15:10:00+00:00,completed,5,501.75,501.8,501.72,501.77,1175,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,ca11fbf535ab2a195da7255c53a79db8b584942e47b6b32742b2375ded9fadf1,2024-06-26,2024-06-26T15:10:00+00:00,2024-06-26T15:15:00+00:00,completed,5,501.76,501.81,501.73,501.78,1176,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,2d67b65433bc4902b57a467e0b7c4193367c855bdcec58c3e1f7134202d60efa,2024-06-26,2024-06-26T15:15:00+00:00,2024-06-26T15:20:00+00:00,completed,5,501.77,501.82,501.74,501.79,1177,1
